uetr,ts,service,status,msg_type,rail,amount,currency,debtor_account,debtor_name,country,latency_ms
8f8e975d-6a8d-1be9-efe7-4de56456ba6e,2026-07-03T16:46:47.768,gateway,OK,MT103,SWIFT,804.28,EUR,**************8105,Zylngj Fxwl,IN,48
8f8e975d-6a8d-1be9-efe7-4de56456ba6e,2026-07-03T16:46:47.996,auth,OK,MT103,SWIFT,804.28,EUR,**************8105,Zylngj Fxwl,IN,79
8f8e975d-6a8d-1be9-efe7-4de56456ba6e,2026-07-03T16:46:48.077,validation,OK,MT103,SWIFT,804.28,EUR,**************8105,Zylngj Fxwl,IN,118
8f8e975d-6a8d-1be9-efe7-4de56456ba6e,2026-07-03T16:46:48.172,aml,OK,MT103,SWIFT,804.28,EUR,**************8105,Zylngj Fxwl,IN,96
8f8e975d-6a8d-1be9-efe7-4de56456ba6e,2026-07-03T16:46:48.347,payment-hub,OK,MT103,SWIFT,804.28,EUR,**************8105,Zylngj Fxwl,IN,109
8f8e975d-6a8d-1be9-efe7-4de56456ba6e,2026-07-03T16:46:48.401,core-banking,OK,MT103,SWIFT,804.28,EUR,**************8105,Zylngj Fxwl,IN,185
8f8e975d-6a8d-1be9-efe7-4de56456ba6e,2026-07-03T16:46:48.454,settlement,SETTLED,MT103,SWIFT,804.28,EUR,**************8105,Zylngj Fxwl,IN,373
0225ffbb-066b-c53d-666c-d14dc5675831,2026-07-13T10:38:47.385,gateway,OK,MT103,FAST,1192.99,GBP,**************0360,Zmwyir Xbqx,SG,46
0225ffbb-066b-c53d-666c-d14dc5675831,2026-07-13T10:38:47.461,auth,OK,MT103,FAST,1192.99,GBP,**************0360,Zmwyir Xbqx,SG,64
0225ffbb-066b-c53d-666c-d14dc5675831,2026-07-13T10:38:47.620,validation,OK,MT103,FAST,1192.99,GBP,**************0360,Zmwyir Xbqx,SG,115
0225ffbb-066b-c53d-666c-d14dc5675831,2026-07-13T10:38:47.692,aml,OK,MT103,FAST,1192.99,GBP,**************0360,Zmwyir Xbqx,SG,218
0225ffbb-066b-c53d-666c-d14dc5675831,2026-07-13T10:38:47.799,payment-hub,OK,MT103,FAST,1192.99,GBP,**************0360,Zmwyir Xbqx,SG,118
0225ffbb-066b-c53d-666c-d14dc5675831,2026-07-13T10:38:47.918,core-banking,OK,MT103,FAST,1192.99,GBP,**************0360,Zmwyir Xbqx,SG,73
0225ffbb-066b-c53d-666c-d14dc5675831,2026-07-13T10:38:47.974,settlement,SETTLED,MT103,FAST,1192.99,GBP,**************0360,Zmwyir Xbqx,SG,394
248a2309-b3ac-6679-f871-3bb88d7119c5,2026-07-13T04:07:56.077,gateway,OK,pacs.008,SWIFT,1023.79,USD,**************5117,Mvkqgm Bcbu,SG,22
248a2309-b3ac-6679-f871-3bb88d7119c5,2026-07-13T04:07:56.223,auth,OK,pacs.008,SWIFT,1023.79,USD,**************5117,Mvkqgm Bcbu,SG,58
248a2309-b3ac-6679-f871-3bb88d7119c5,2026-07-13T04:07:56.476,validation,REJECTED,pacs.008,SWIFT,1023.79,USD,**************5117,Mvkqgm Bcbu,SG,91
083193dd-ad70-9474-cafb-2f6f2ff99a06,2026-07-08T11:34:57.375,gateway,OK,pacs.008,FAST,1385.07,EUR,**************7076,Cuqvvn Qmmr,US,18
083193dd-ad70-9474-cafb-2f6f2ff99a06,2026-07-08T11:34:57.441,auth,OK,pacs.008,FAST,1385.07,EUR,**************7076,Cuqvvn Qmmr,US,86
083193dd-ad70-9474-cafb-2f6f2ff99a06,2026-07-08T11:34:57.559,validation,OK,pacs.008,FAST,1385.07,EUR,**************7076,Cuqvvn Qmmr,US,66
083193dd-ad70-9474-cafb-2f6f2ff99a06,2026-07-08T11:34:57.877,aml,OK,pacs.008,FAST,1385.07,EUR,**************7076,Cuqvvn Qmmr,US,65
083193dd-ad70-9474-cafb-2f6f2ff99a06,2026-07-08T11:34:57.958,payment-hub,OK,pacs.008,FAST,1385.07,EUR,**************7076,Cuqvvn Qmmr,US,142
083193dd-ad70-9474-cafb-2f6f2ff99a06,2026-07-08T11:34:58.069,core-banking,OK,pacs.008,FAST,1385.07,EUR,**************7076,Cuqvvn Qmmr,US,81
083193dd-ad70-9474-cafb-2f6f2ff99a06,2026-07-08T11:34:58.306,settlement,SETTLED,pacs.008,FAST,1385.07,EUR,**************7076,Cuqvvn Qmmr,US,138
cb47e808-4ef9-2e45-f627-38d347014ff1,2026-07-14T00:51:52.540,gateway,OK,MT103,FAST,1396.76,USD,**************2759,Qtrlah Pftv,HK,46
cb47e808-4ef9-2e45-f627-38d347014ff1,2026-07-14T00:51:52.724,auth,OK,MT103,FAST,1396.76,USD,**************2759,Qtrlah Pftv,HK,89
cb47e808-4ef9-2e45-f627-38d347014ff1,2026-07-14T00:51:52.948,validation,OK,MT103,FAST,1396.76,USD,**************2759,Qtrlah Pftv,HK,90
cb47e808-4ef9-2e45-f627-38d347014ff1,2026-07-14T00:51:53.026,aml,TIMEOUT,MT103,FAST,1396.76,USD,**************2759,Qtrlah Pftv,HK,30000
cb47e808-4ef9-2e45-f627-38d347014ff1,2026-07-14T00:51:53.133,payment-hub,FAILED,MT103,FAST,1396.76,USD,**************2759,Qtrlah Pftv,HK,134
a45bf78d-f69e-f31f-b592-eee1b9beb163,2026-07-11T20:39:09.236,gateway,OK,MT103,CARDS,163.3,SGD,**************6785,Gygttr Xeqe,SG,33
a45bf78d-f69e-f31f-b592-eee1b9beb163,2026-07-11T20:39:39.257,auth,OK,MT103,CARDS,163.3,SGD,**************6785,Gygttr Xeqe,SG,41
a45bf78d-f69e-f31f-b592-eee1b9beb163,2026-07-11T20:39:39.285,validation,OK,MT103,CARDS,163.3,SGD,**************6785,Gygttr Xeqe,SG,71
a45bf78d-f69e-f31f-b592-eee1b9beb163,2026-07-11T20:39:39.450,aml,OK,MT103,CARDS,163.3,SGD,**************6785,Gygttr Xeqe,SG,229
a45bf78d-f69e-f31f-b592-eee1b9beb163,2026-07-11T20:39:39.743,payment-hub,OK,MT103,CARDS,163.3,SGD,**************6785,Gygttr Xeqe,SG,137
a45bf78d-f69e-f31f-b592-eee1b9beb163,2026-07-11T20:39:39.887,core-banking,OK,MT103,CARDS,163.3,SGD,**************6785,Gygttr Xeqe,SG,185
a45bf78d-f69e-f31f-b592-eee1b9beb163,2026-07-11T20:39:39.929,settlement,SETTLED,MT103,CARDS,163.3,SGD,**************6785,Gygttr Xeqe,SG,214
3970bf54-4434-5b64-5869-a83053053fb4,2026-07-13T09:20:13.587,gateway,OK,MT103,FAST,121.44,SGD,**************3005,Fzunge Odtk,IN,18
3970bf54-4434-5b64-5869-a83053053fb4,2026-07-13T09:20:13.868,auth,OK,MT103,FAST,121.44,SGD,**************3005,Fzunge Odtk,IN,79
3970bf54-4434-5b64-5869-a83053053fb4,2026-07-13T09:20:13.934,validation,OK,MT103,FAST,121.44,SGD,**************3005,Fzunge Odtk,IN,111
3970bf54-4434-5b64-5869-a83053053fb4,2026-07-13T09:20:13.995,aml,TIMEOUT,MT103,FAST,121.44,SGD,**************3005,Fzunge Odtk,IN,30000
3970bf54-4434-5b64-5869-a83053053fb4,2026-07-13T09:20:14.250,payment-hub,FAILED,MT103,FAST,121.44,SGD,**************3005,Fzunge Odtk,IN,147
bc4cdd2d-65e9-0117-c90c-26c15517dc2c,2026-07-10T23:52:47.620,gateway,OK,pacs.008,SWIFT,142.28,MYR,**************2572,Oqtskl Xzai,SG,42
bc4cdd2d-65e9-0117-c90c-26c15517dc2c,2026-07-10T23:52:47.672,auth,OK,pacs.008,SWIFT,142.28,MYR,**************2572,Oqtskl Xzai,SG,63
bc4cdd2d-65e9-0117-c90c-26c15517dc2c,2026-07-10T23:52:47.740,validation,OK,pacs.008,SWIFT,142.28,MYR,**************2572,Oqtskl Xzai,SG,82
bc4cdd2d-65e9-0117-c90c-26c15517dc2c,2026-07-10T23:52:47.823,aml,OK,pacs.008,SWIFT,142.28,MYR,**************2572,Oqtskl Xzai,SG,242
bc4cdd2d-65e9-0117-c90c-26c15517dc2c,2026-07-10T23:52:47.912,payment-hub,OK,pacs.008,SWIFT,142.28,MYR,**************2572,Oqtskl Xzai,SG,111
bc4cdd2d-65e9-0117-c90c-26c15517dc2c,2026-07-10T23:52:47.965,core-banking,OK,pacs.008,SWIFT,142.28,MYR,**************2572,Oqtskl Xzai,SG,135
bc4cdd2d-65e9-0117-c90c-26c15517dc2c,2026-07-10T23:52:48.010,settlement,SETTLED,pacs.008,SWIFT,142.28,MYR,**************2572,Oqtskl Xzai,SG,330
1a97edcb-b7ea-08c7-af0e-21cb1b0ae8de,2026-07-12T00:01:56.675,gateway,OK,pacs.008,CARDS,761.47,USD,**************4652,Psvcgb Gjki,MY,42
1a97edcb-b7ea-08c7-af0e-21cb1b0ae8de,2026-07-12T00:01:56.921,auth,OK,pacs.008,CARDS,761.47,USD,**************4652,Psvcgb Gjki,MY,87
1a97edcb-b7ea-08c7-af0e-21cb1b0ae8de,2026-07-12T00:01:56.975,validation,OK,pacs.008,CARDS,761.47,USD,**************4652,Psvcgb Gjki,MY,52
1a97edcb-b7ea-08c7-af0e-21cb1b0ae8de,2026-07-12T00:01:57.067,aml,TIMEOUT,pacs.008,CARDS,761.47,USD,**************4652,Psvcgb Gjki,MY,30000
1a97edcb-b7ea-08c7-af0e-21cb1b0ae8de,2026-07-12T00:01:57.193,payment-hub,FAILED,pacs.008,CARDS,761.47,USD,**************4652,Psvcgb Gjki,MY,102
3ceebe5a-76be-c1e7-0aba-ec9e200f93bf,2026-07-08T21:56:02.082,gateway,OK,MT103,FAST,987.18,USD,**************8531,Cuoplp Nswt,US,19
3ceebe5a-76be-c1e7-0aba-ec9e200f93bf,2026-07-08T21:56:02.254,auth,OK,MT103,FAST,987.18,USD,**************8531,Cuoplp Nswt,US,84
3ceebe5a-76be-c1e7-0aba-ec9e200f93bf,2026-07-08T21:56:02.342,validation,OK,MT103,FAST,987.18,USD,**************8531,Cuoplp Nswt,US,109
3ceebe5a-76be-c1e7-0aba-ec9e200f93bf,2026-07-08T21:56:02.423,aml,OK,MT103,FAST,987.18,USD,**************8531,Cuoplp Nswt,US,267
3ceebe5a-76be-c1e7-0aba-ec9e200f93bf,2026-07-08T21:56:02.578,payment-hub,OK,MT103,FAST,987.18,USD,**************8531,Cuoplp Nswt,US,81
3ceebe5a-76be-c1e7-0aba-ec9e200f93bf,2026-07-08T21:56:02.670,core-banking,OK,MT103,FAST,987.18,USD,**************8531,Cuoplp Nswt,US,190
3ceebe5a-76be-c1e7-0aba-ec9e200f93bf,2026-07-08T21:56:02.752,settlement,SETTLED,MT103,FAST,987.18,USD,**************8531,Cuoplp Nswt,US,76
2d5971b4-0619-30dd-ee37-6936bd380a2e,2026-07-12T16:56:38.539,gateway,OK,pacs.008,SWIFT,634.35,SGD,**************1239,Oqgbvg Lowu,SG,35
2d5971b4-0619-30dd-ee37-6936bd380a2e,2026-07-12T16:56:38.601,auth,OK,pacs.008,SWIFT,634.35,SGD,**************1239,Oqgbvg Lowu,SG,56
2d5971b4-0619-30dd-ee37-6936bd380a2e,2026-07-12T16:56:38.672,validation,OK,pacs.008,SWIFT,634.35,SGD,**************1239,Oqgbvg Lowu,SG,112
2d5971b4-0619-30dd-ee37-6936bd380a2e,2026-07-12T16:56:38.773,aml,OK,pacs.008,SWIFT,634.35,SGD,**************1239,Oqgbvg Lowu,SG,241
2d5971b4-0619-30dd-ee37-6936bd380a2e,2026-07-12T16:56:38.896,payment-hub,OK,pacs.008,SWIFT,634.35,SGD,**************1239,Oqgbvg Lowu,SG,75
2d5971b4-0619-30dd-ee37-6936bd380a2e,2026-07-12T16:56:38.999,core-banking,OK,pacs.008,SWIFT,634.35,SGD,**************1239,Oqgbvg Lowu,SG,248
2d5971b4-0619-30dd-ee37-6936bd380a2e,2026-07-12T16:56:39.088,settlement,SETTLED,pacs.008,SWIFT,634.35,SGD,**************1239,Oqgbvg Lowu,SG,253
c328cde0-5d94-e236-c002-dba240820967,2026-07-13T05:03:15.866,gateway,OK,pacs.008,FAST,556.48,SGD,**************7191,Fgnvfz Ybuk,SG,58
c328cde0-5d94-e236-c002-dba240820967,2026-07-13T05:03:15.982,auth,OK,pacs.008,FAST,556.48,SGD,**************7191,Fgnvfz Ybuk,SG,40
c328cde0-5d94-e236-c002-dba240820967,2026-07-13T05:03:16.081,validation,OK,pacs.008,FAST,556.48,SGD,**************7191,Fgnvfz Ybuk,SG,98
c328cde0-5d94-e236-c002-dba240820967,2026-07-13T05:03:16.200,aml,OK,pacs.008,FAST,556.48,SGD,**************7191,Fgnvfz Ybuk,SG,219
c328cde0-5d94-e236-c002-dba240820967,2026-07-13T05:03:16.262,payment-hub,OK,pacs.008,FAST,556.48,SGD,**************7191,Fgnvfz Ybuk,SG,112
c328cde0-5d94-e236-c002-dba240820967,2026-07-13T05:03:16.332,core-banking,OK,pacs.008,FAST,556.48,SGD,**************7191,Fgnvfz Ybuk,SG,216
c328cde0-5d94-e236-c002-dba240820967,2026-07-13T05:03:16.361,settlement,SETTLED,pacs.008,FAST,556.48,SGD,**************7191,Fgnvfz Ybuk,SG,66
76ae6864-04d2-d477-dba7-526bbf66e949,2026-07-01T18:33:04.959,gateway,OK,pacs.008,SWIFT,284.64,EUR,**************0814,Fgnvfz Ybuk,HK,58
76ae6864-04d2-d477-dba7-526bbf66e949,2026-07-01T18:33:05.052,auth,OK,pacs.008,SWIFT,284.64,EUR,**************0814,Fgnvfz Ybuk,HK,83
76ae6864-04d2-d477-dba7-526bbf66e949,2026-07-01T18:33:05.290,validation,OK,pacs.008,SWIFT,284.64,EUR,**************0814,Fgnvfz Ybuk,HK,94
76ae6864-04d2-d477-dba7-526bbf66e949,2026-07-01T18:33:05.589,aml,OK,pacs.008,SWIFT,284.64,EUR,**************0814,Fgnvfz Ybuk,HK,185
76ae6864-04d2-d477-dba7-526bbf66e949,2026-07-01T18:33:05.839,payment-hub,OK,pacs.008,SWIFT,284.64,EUR,**************0814,Fgnvfz Ybuk,HK,37
76ae6864-04d2-d477-dba7-526bbf66e949,2026-07-01T18:33:06.112,core-banking,OK,pacs.008,SWIFT,284.64,EUR,**************0814,Fgnvfz Ybuk,HK,89
76ae6864-04d2-d477-dba7-526bbf66e949,2026-07-01T18:33:06.343,settlement,SETTLED,pacs.008,SWIFT,284.64,EUR,**************0814,Fgnvfz Ybuk,HK,336
37f924ee-f891-1ba0-07ea-56f9c520bac0,2026-07-12T19:06:59.438,gateway,OK,pacs.008,FAST,1542.04,EUR,**************9497,Mvkqgm Bcbu,SG,30
37f924ee-f891-1ba0-07ea-56f9c520bac0,2026-07-12T19:06:59.614,auth,OK,pacs.008,FAST,1542.04,EUR,**************9497,Mvkqgm Bcbu,SG,36
37f924ee-f891-1ba0-07ea-56f9c520bac0,2026-07-12T19:06:59.682,validation,OK,pacs.008,FAST,1542.04,EUR,**************9497,Mvkqgm Bcbu,SG,66
37f924ee-f891-1ba0-07ea-56f9c520bac0,2026-07-12T19:06:59.832,aml,OK,pacs.008,FAST,1542.04,EUR,**************9497,Mvkqgm Bcbu,SG,178
37f924ee-f891-1ba0-07ea-56f9c520bac0,2026-07-12T19:06:59.922,payment-hub,OK,pacs.008,FAST,1542.04,EUR,**************9497,Mvkqgm Bcbu,SG,46
37f924ee-f891-1ba0-07ea-56f9c520bac0,2026-07-12T19:07:29.945,core-banking,OK,pacs.008,FAST,1542.04,EUR,**************9497,Mvkqgm Bcbu,SG,56
37f924ee-f891-1ba0-07ea-56f9c520bac0,2026-07-12T19:07:59.952,settlement,SETTLED,pacs.008,FAST,1542.04,EUR,**************9497,Mvkqgm Bcbu,SG,71
62bf0b82-8032-f1f4-a9b7-1f07a967b4c1,2026-07-01T18:31:38.867,gateway,OK,pacs.008,FAST,3409.05,USD,**************9833,Dbveez Rwce,US,15
62bf0b82-8032-f1f4-a9b7-1f07a967b4c1,2026-07-01T18:31:38.960,auth,OK,pacs.008,FAST,3409.05,USD,**************9833,Dbveez Rwce,US,87
62bf0b82-8032-f1f4-a9b7-1f07a967b4c1,2026-07-01T18:31:39.006,validation,OK,pacs.008,FAST,3409.05,USD,**************9833,Dbveez Rwce,US,44
62bf0b82-8032-f1f4-a9b7-1f07a967b4c1,2026-07-01T18:31:39.123,aml,OK,pacs.008,FAST,3409.05,USD,**************9833,Dbveez Rwce,US,137
62bf0b82-8032-f1f4-a9b7-1f07a967b4c1,2026-07-01T18:31:39.153,payment-hub,OK,pacs.008,FAST,3409.05,USD,**************9833,Dbveez Rwce,US,114
62bf0b82-8032-f1f4-a9b7-1f07a967b4c1,2026-07-01T18:31:39.272,core-banking,OK,pacs.008,FAST,3409.05,USD,**************9833,Dbveez Rwce,US,200
62bf0b82-8032-f1f4-a9b7-1f07a967b4c1,2026-07-01T18:31:39.591,settlement,SETTLED,pacs.008,FAST,3409.05,USD,**************9833,Dbveez Rwce,US,233
c52d5700-43ed-adcc-2f6b-ebe40a11b5e9,2026-07-04T07:05:04.108,gateway,OK,MT103,FAST,968.68,USD,**************3974,Tpmgib Ssnr,SG,45
c52d5700-43ed-adcc-2f6b-ebe40a11b5e9,2026-07-04T07:05:04.205,auth,OK,MT103,FAST,968.68,USD,**************3974,Tpmgib Ssnr,SG,87
c52d5700-43ed-adcc-2f6b-ebe40a11b5e9,2026-07-04T07:05:04.281,validation,OK,MT103,FAST,968.68,USD,**************3974,Tpmgib Ssnr,SG,91
c52d5700-43ed-adcc-2f6b-ebe40a11b5e9,2026-07-04T07:05:04.334,aml,TIMEOUT,MT103,FAST,968.68,USD,**************3974,Tpmgib Ssnr,SG,30000
c52d5700-43ed-adcc-2f6b-ebe40a11b5e9,2026-07-04T07:05:04.390,payment-hub,FAILED,MT103,FAST,968.68,USD,**************3974,Tpmgib Ssnr,SG,103
7aad5d30-b43e-fe88-4463-4c5ccce91f79,2026-07-14T03:39:18.505,gateway,OK,pacs.008,FAST,2664.79,SGD,**************8219,Iltoso Duqc,SG,50
7aad5d30-b43e-fe88-4463-4c5ccce91f79,2026-07-14T03:39:18.577,auth,OK,pacs.008,FAST,2664.79,SGD,**************8219,Iltoso Duqc,SG,80
7aad5d30-b43e-fe88-4463-4c5ccce91f79,2026-07-14T03:39:18.733,validation,OK,pacs.008,FAST,2664.79,SGD,**************8219,Iltoso Duqc,SG,34
7aad5d30-b43e-fe88-4463-4c5ccce91f79,2026-07-14T03:39:18.820,aml,OK,pacs.008,FAST,2664.79,SGD,**************8219,Iltoso Duqc,SG,55
7aad5d30-b43e-fe88-4463-4c5ccce91f79,2026-07-14T03:39:18.972,payment-hub,OK,pacs.008,FAST,2664.79,SGD,**************8219,Iltoso Duqc,SG,131
7aad5d30-b43e-fe88-4463-4c5ccce91f79,2026-07-14T03:39:19.064,core-banking,OK,pacs.008,FAST,2664.79,SGD,**************8219,Iltoso Duqc,SG,113
7aad5d30-b43e-fe88-4463-4c5ccce91f79,2026-07-14T03:39:19.170,settlement,SETTLED,pacs.008,FAST,2664.79,SGD,**************8219,Iltoso Duqc,SG,329
c823a423-1e6b-1d9e-bbd7-26b24943af05,2026-07-10T12:56:17.791,gateway,OK,MT103,FAST,1277.25,INR,**************3387,Wkemip Bman,HK,48
c823a423-1e6b-1d9e-bbd7-26b24943af05,2026-07-10T12:56:17.867,auth,OK,MT103,FAST,1277.25,INR,**************3387,Wkemip Bman,HK,39
c823a423-1e6b-1d9e-bbd7-26b24943af05,2026-07-10T12:56:17.927,validation,OK,MT103,FAST,1277.25,INR,**************3387,Wkemip Bman,HK,48
c823a423-1e6b-1d9e-bbd7-26b24943af05,2026-07-10T12:56:17.987,aml,OK,MT103,FAST,1277.25,INR,**************3387,Wkemip Bman,HK,130
c823a423-1e6b-1d9e-bbd7-26b24943af05,2026-07-10T12:56:18.159,payment-hub,OK,MT103,FAST,1277.25,INR,**************3387,Wkemip Bman,HK,55
c823a423-1e6b-1d9e-bbd7-26b24943af05,2026-07-10T12:56:18.263,core-banking,OK,MT103,FAST,1277.25,INR,**************3387,Wkemip Bman,HK,197
c823a423-1e6b-1d9e-bbd7-26b24943af05,2026-07-10T12:56:18.435,settlement,SETTLED,MT103,FAST,1277.25,INR,**************3387,Wkemip Bman,HK,220
2f5ab2cd-155e-9093-ac7d-f490e6f2d96b,2026-07-11T09:13:20.295,gateway,OK,pacs.008,FAST,577.17,SGD,**************6694,Xpfmll Bgrg,SG,31
2f5ab2cd-155e-9093-ac7d-f490e6f2d96b,2026-07-11T09:13:20.346,auth,OK,pacs.008,FAST,577.17,SGD,**************6694,Xpfmll Bgrg,SG,89
2f5ab2cd-155e-9093-ac7d-f490e6f2d96b,2026-07-11T09:13:20.386,validation,OK,pacs.008,FAST,577.17,SGD,**************6694,Xpfmll Bgrg,SG,75
2f5ab2cd-155e-9093-ac7d-f490e6f2d96b,2026-07-11T09:13:20.497,aml,OK,pacs.008,FAST,577.17,SGD,**************6694,Xpfmll Bgrg,SG,125
2f5ab2cd-155e-9093-ac7d-f490e6f2d96b,2026-07-11T09:13:20.637,payment-hub,OK,pacs.008,FAST,577.17,SGD,**************6694,Xpfmll Bgrg,SG,101
2f5ab2cd-155e-9093-ac7d-f490e6f2d96b,2026-07-11T09:13:20.817,core-banking,OK,pacs.008,FAST,577.17,SGD,**************6694,Xpfmll Bgrg,SG,122
2f5ab2cd-155e-9093-ac7d-f490e6f2d96b,2026-07-11T09:13:20.876,settlement,SETTLED,pacs.008,FAST,577.17,SGD,**************6694,Xpfmll Bgrg,SG,253
b64da2cd-0151-d277-9ff7-d1de4497c191,2026-07-11T02:09:11.627,gateway,OK,pacs.008,CARDS,3002.31,SGD,**************7071,Uzepip Wqkh,US,58
b64da2cd-0151-d277-9ff7-d1de4497c191,2026-07-11T02:09:11.675,auth,OK,pacs.008,CARDS,3002.31,SGD,**************7071,Uzepip Wqkh,US,26
b64da2cd-0151-d277-9ff7-d1de4497c191,2026-07-11T02:09:11.921,validation,OK,pacs.008,CARDS,3002.31,SGD,**************7071,Uzepip Wqkh,US,109
b64da2cd-0151-d277-9ff7-d1de4497c191,2026-07-11T02:09:12.033,aml,OK,pacs.008,CARDS,3002.31,SGD,**************7071,Uzepip Wqkh,US,136
b64da2cd-0151-d277-9ff7-d1de4497c191,2026-07-11T02:09:12.145,payment-hub,OK,pacs.008,CARDS,3002.31,SGD,**************7071,Uzepip Wqkh,US,126
b64da2cd-0151-d277-9ff7-d1de4497c191,2026-07-11T02:09:12.363,core-banking,OK,pacs.008,CARDS,3002.31,SGD,**************7071,Uzepip Wqkh,US,105
b64da2cd-0151-d277-9ff7-d1de4497c191,2026-07-11T02:09:12.421,settlement,SETTLED,pacs.008,CARDS,3002.31,SGD,**************7071,Uzepip Wqkh,US,400
262eff9b-b385-c059-9e2c-c54487662e38,2026-07-03T23:42:50.341,gateway,OK,pacs.008,SWIFT,2112.77,SGD,**************6319,Dmtunb Tsjy,US,59
262eff9b-b385-c059-9e2c-c54487662e38,2026-07-03T23:42:50.512,auth,OK,pacs.008,SWIFT,2112.77,SGD,**************6319,Dmtunb Tsjy,US,45
262eff9b-b385-c059-9e2c-c54487662e38,2026-07-03T23:42:50.583,validation,OK,pacs.008,SWIFT,2112.77,SGD,**************6319,Dmtunb Tsjy,US,111
262eff9b-b385-c059-9e2c-c54487662e38,2026-07-03T23:42:50.637,aml,OK,pacs.008,SWIFT,2112.77,SGD,**************6319,Dmtunb Tsjy,US,261
262eff9b-b385-c059-9e2c-c54487662e38,2026-07-03T23:42:50.825,payment-hub,OK,pacs.008,SWIFT,2112.77,SGD,**************6319,Dmtunb Tsjy,US,60
262eff9b-b385-c059-9e2c-c54487662e38,2026-07-03T23:42:50.931,core-banking,OK,pacs.008,SWIFT,2112.77,SGD,**************6319,Dmtunb Tsjy,US,152
262eff9b-b385-c059-9e2c-c54487662e38,2026-07-03T23:42:51.000,settlement,SETTLED,pacs.008,SWIFT,2112.77,SGD,**************6319,Dmtunb Tsjy,US,318
d4c44cfa-3b57-98b8-5899-8c01c230d296,2026-07-07T20:05:13.427,gateway,OK,0200,FAST,978.96,SGD,**************3568,Bkkbvo Mxyp,SG,36
d4c44cfa-3b57-98b8-5899-8c01c230d296,2026-07-07T20:05:13.535,auth,OK,0200,FAST,978.96,SGD,**************3568,Bkkbvo Mxyp,SG,47
d4c44cfa-3b57-98b8-5899-8c01c230d296,2026-07-07T20:05:13.624,validation,OK,0200,FAST,978.96,SGD,**************3568,Bkkbvo Mxyp,SG,61
d4c44cfa-3b57-98b8-5899-8c01c230d296,2026-07-07T20:05:13.879,aml,OK,0200,FAST,978.96,SGD,**************3568,Bkkbvo Mxyp,SG,42
d4c44cfa-3b57-98b8-5899-8c01c230d296,2026-07-07T20:05:13.957,payment-hub,OK,0200,FAST,978.96,SGD,**************3568,Bkkbvo Mxyp,SG,37
d4c44cfa-3b57-98b8-5899-8c01c230d296,2026-07-07T20:05:14.024,core-banking,OK,0200,FAST,978.96,SGD,**************3568,Bkkbvo Mxyp,SG,219
d4c44cfa-3b57-98b8-5899-8c01c230d296,2026-07-07T20:05:14.151,settlement,SETTLED,0200,FAST,978.96,SGD,**************3568,Bkkbvo Mxyp,SG,80
798b2c68-9721-6078-d55e-4e4f346a45e0,2026-07-06T16:39:41.808,gateway,OK,pacs.008,SWIFT,147.71,EUR,**************0823,Ziwwgt Reyu,MY,22
798b2c68-9721-6078-d55e-4e4f346a45e0,2026-07-06T16:39:42.073,auth,OK,pacs.008,SWIFT,147.71,EUR,**************0823,Ziwwgt Reyu,MY,58
798b2c68-9721-6078-d55e-4e4f346a45e0,2026-07-06T16:39:42.173,validation,OK,pacs.008,SWIFT,147.71,EUR,**************0823,Ziwwgt Reyu,MY,87
798b2c68-9721-6078-d55e-4e4f346a45e0,2026-07-06T16:39:42.308,aml,OK,pacs.008,SWIFT,147.71,EUR,**************0823,Ziwwgt Reyu,MY,271
798b2c68-9721-6078-d55e-4e4f346a45e0,2026-07-06T16:39:42.382,payment-hub,OK,pacs.008,SWIFT,147.71,EUR,**************0823,Ziwwgt Reyu,MY,148
798b2c68-9721-6078-d55e-4e4f346a45e0,2026-07-06T16:39:42.471,core-banking,OK,pacs.008,SWIFT,147.71,EUR,**************0823,Ziwwgt Reyu,MY,176
798b2c68-9721-6078-d55e-4e4f346a45e0,2026-07-06T16:39:42.547,settlement,SETTLED,pacs.008,SWIFT,147.71,EUR,**************0823,Ziwwgt Reyu,MY,294
ac194ac2-1e54-44c3-a2a1-e99f2831c96a,2026-07-07T15:59:17.180,gateway,OK,MT103,SWIFT,383.38,MYR,**************6920,Hbjbnc Liwz,MY,34
ac194ac2-1e54-44c3-a2a1-e99f2831c96a,2026-07-07T15:59:17.300,auth,OK,MT103,SWIFT,383.38,MYR,**************6920,Hbjbnc Liwz,MY,76
ac194ac2-1e54-44c3-a2a1-e99f2831c96a,2026-07-07T15:59:17.417,validation,OK,MT103,SWIFT,383.38,MYR,**************6920,Hbjbnc Liwz,MY,59
ac194ac2-1e54-44c3-a2a1-e99f2831c96a,2026-07-07T15:59:17.478,aml,OK,MT103,SWIFT,383.38,MYR,**************6920,Hbjbnc Liwz,MY,159
ac194ac2-1e54-44c3-a2a1-e99f2831c96a,2026-07-07T15:59:17.561,payment-hub,OK,MT103,SWIFT,383.38,MYR,**************6920,Hbjbnc Liwz,MY,124
ac194ac2-1e54-44c3-a2a1-e99f2831c96a,2026-07-07T15:59:17.726,core-banking,OK,MT103,SWIFT,383.38,MYR,**************6920,Hbjbnc Liwz,MY,92
ac194ac2-1e54-44c3-a2a1-e99f2831c96a,2026-07-07T15:59:17.864,settlement,SETTLED,MT103,SWIFT,383.38,MYR,**************6920,Hbjbnc Liwz,MY,318
